,dep_delay
96048,-7.0
96049,-4.0
96050,-4.0
96051,1.0
96052,4.0
96053,22.0
96054,-4.0
96055,-7.0
96056,-7.0
96057,-2.0
96058,0.0
96059,-5.0
96060,31.0
96061,3.0
96062,36.0
96063,161.0
96064,66.0
96065,-6.0
96066,36.0
96067,-5.0
96068,3.0
96069,16.0
96070,-3.0
96071,-2.0
96072,-6.0
96073,11.0
96074,-6.0
96075,205.0
96076,-5.0
96077,-9.0
96078,0.0
96079,26.0
96080,57.0
96081,14.0
96082,4.0
96083,190.0
96084,-4.0
96085,7.0
96086,2.0
96087,78.0
96088,2.0
96089,9.0
96090,-15.0
96091,-11.0
96092,5.0
96093,5.0
96094,-5.0
96095,-6.0
96096,-1.0
96097,-12.0
96098,-5.0
96099,20.0
96100,6.0
96101,-8.0
96102,85.0
96103,11.0
96104,-3.0
96105,-7.0
96106,-2.0
96107,-1.0
96108,-4.0
96109,7.0
96110,4.0
96111,10.0
96112,-5.0
96113,12.0
96114,11.0
96115,-11.0
96116,6.0
96117,-3.0
96118,-5.0
96119,0.0
96120,1.0
96121,-2.0
96122,-2.0
96123,4.0
96124,-2.0
96125,1.0
96126,4.0
96127,-6.0
96128,-4.0
96129,-7.0
96130,18.0
96131,-5.0
96132,20.0
96133,-4.0
96134,-4.0
96135,-4.0
96136,17.0
96137,0.0
96138,-3.0
96139,-2.0
96140,200.0
96141,37.0
96142,17.0
96143,-8.0
96144,-3.0
96145,12.0
96146,19.0
96147,-9.0
96148,-8.0
96149,-2.0
96150,-6.0
96151,10.0
96152,-10.0
96153,26.0
96154,-3.0
96155,-2.0
96156,-2.0
96157,-5.0
96158,-8.0
96159,-1.0
96160,35.0
96161,1.0
96162,-4.0
96163,22.0
96164,120.0
96165,0.0
96166,19.0
96167,-3.0
96168,-8.0
96169,-3.0
96170,146.0
96171,-7.0
96172,-4.0
96173,-6.0
96174,-3.0
96175,-3.0
96176,14.0
96177,0.0
96178,-8.0
96179,6.0
96180,-9.0
96181,-3.0
96182,22.0
96183,8.0
96184,-13.0
96185,-9.0
96186,-8.0
96187,25.0
96188,-4.0
96189,1.0
96190,-3.0
96191,0.0
96192,-4.0
96193,-1.0
96194,0.0
96195,5.0
96196,0.0
96197,-1.0
96198,-2.0
96199,-7.0
96200,81.0
96201,0.0
96202,-3.0
96203,34.0
96204,-7.0
96205,0.0
96206,-13.0
96207,228.0
96208,-7.0
96209,-9.0
96210,14.0
96211,-1.0
96212,49.0
96213,68.0
96214,-6.0
96215,-5.0
96216,-6.0
96217,9.0
96218,-7.0
96219,30.0
96220,48.0
96221,-3.0
96222,55.0
96223,49.0
96224,-1.0
96225,0.0
96226,-4.0
96227,-3.0
96228,8.0
96229,149.0
96230,54.0
96231,-2.0
96232,1.0
96233,9.0
96234,32.0
96235,-1.0
96236,20.0
96237,-8.0
96238,-1.0
96239,-12.0
96240,-11.0
96241,4.0
96242,-10.0
96243,-7.0
96244,-7.0
96245,-11.0
96246,-6.0
96247,-6.0
96248,-6.0
96249,-5.0
96250,-5.0
96251,-3.0
96252,-8.0
96253,-3.0
96254,-2.0
96255,0.0
96256,-7.0
96257,-5.0
96258,5.0
96259,5.0
96260,-5.0
96261,7.0
96262,-5.0
96263,-4.0
96264,11.0
96265,-2.0
96266,-11.0
96267,-10.0
96268,-9.0
96269,-8.0
96270,-7.0
96271,-1.0
96272,-6.0
96273,-1.0
96274,-1.0
96275,14.0
96276,-5.0
96277,-9.0
96278,-3.0
96279,-6.0
96280,0.0
96281,-9.0
96282,8.0
96283,-5.0
96284,-5.0
96285,0.0
96286,-5.0
96287,-4.0
96288,1.0
96289,-3.0
96290,-6.0
96291,-4.0
96292,1.0
96293,16.0
96294,-4.0
96295,-12.0
96296,64.0
96297,0.0
96298,-3.0
96299,-3.0
96300,-1.0
96301,0.0
96302,5.0
96303,-9.0
96304,-3.0
96305,-7.0
96306,-2.0
96307,-3.0
96308,-5.0
96309,50.0
96310,-5.0
96311,-2.0
96312,26.0
96313,16.0
96314,-2.0
96315,-4.0
96316,4.0
96317,-6.0
96318,-5.0
96319,-4.0
96320,-3.0
96321,-2.0
96322,38.0
96323,9.0
96324,-5.0
96325,0.0
96326,-2.0
96327,-7.0
96328,4.0
96329,0.0
96330,-4.0
96331,-13.0
96332,-7.0
96333,-8.0
96334,21.0
96335,-6.0
96336,-7.0
96337,-2.0
96338,-5.0
96339,0.0
96340,-4.0
96341,-4.0
96342,-4.0
96343,-2.0
96344,-6.0
96345,28.0
96346,-1.0
96347,-6.0
96348,-4.0
96349,2.0
96350,33.0
96351,-7.0
96352,-7.0
96353,-5.0
96354,-5.0
96355,70.0
96356,10.0
96357,-9.0
96358,-6.0
96359,-4.0
96360,-10.0
96361,-10.0
96362,-3.0
96363,-7.0
96364,-2.0
96365,4.0
96366,-2.0
96367,45.0
96368,7.0
96369,-3.0
96370,29.0
96371,-11.0
96372,20.0
96373,-1.0
96374,-8.0
96375,-3.0
96376,-7.0
96377,0.0
96378,-10.0
96379,-10.0
96380,11.0
96381,29.0
96382,-4.0
96383,-3.0
96384,-2.0
96385,-4.0
96386,-4.0
96387,-7.0
96388,-2.0
96389,4.0
96390,-5.0
96391,-4.0
96392,-3.0
96393,-9.0
96394,-4.0
96395,2.0
96396,-6.0
96397,4.0
96398,-4.0
96399,-3.0
96400,-1.0
96401,-4.0
96402,-5.0
96403,-7.0
96404,-7.0
96405,-1.0
96406,-6.0
96407,29.0
96408,-5.0
96409,-4.0
96410,-4.0
96411,56.0
96412,19.0
96413,-3.0
96414,-3.0
96415,7.0
96416,33.0
96417,-1.0
96418,0.0
96419,-4.0
96420,2.0
96421,2.0
96422,-2.0
96423,-7.0
96424,-5.0
96425,13.0
96426,-8.0
96427,-3.0
96428,-1.0
96429,2.0
96430,-4.0
96431,-3.0
96432,-6.0
96433,-15.0
96434,-9.0
96435,-6.0
96436,-5.0
96437,-5.0
96438,-9.0
96439,-8.0
96440,0.0
96441,-5.0
96442,-5.0
96443,-6.0
96444,21.0
96445,1.0
96446,1.0
96447,-6.0
96448,-6.0
96449,-10.0
96450,6.0
96451,113.0
96452,-2.0
96453,-11.0
96454,-1.0
96455,-10.0
96456,-3.0
96457,0.0
96458,-1.0
96459,5.0
96460,-9.0
96461,-8.0
96462,-3.0
96463,-4.0
96464,-10.0
96465,-10.0
96466,-5.0
96467,-9.0
96468,-4.0
96469,-7.0
96470,-5.0
96471,-7.0
96472,-4.0
96473,-8.0
96474,-3.0
96475,-12.0
96476,58.0
96477,-1.0
96478,-1.0
96479,46.0
96480,0.0
96481,1.0
96482,2.0
96483,-6.0
96484,-8.0
96485,-7.0
96486,-7.0
96487,-6.0
96488,0.0
96489,18.0
96490,0.0
96491,-8.0
96492,-7.0
96493,-6.0
96494,-4.0
96495,56.0
96496,-4.0
96497,-9.0
96498,-6.0
96499,-10.0
96500,6.0
96501,7.0
96502,-5.0
96503,-1.0
96504,-6.0
96505,-7.0
96506,-12.0
96507,11.0
96508,44.0
96509,-3.0
96510,-4.0
96511,-7.0
96512,-6.0
96513,-6.0
96514,-10.0
96515,0.0
96516,-3.0
96517,-8.0
96518,-7.0
96519,-11.0
96520,-6.0
96521,-4.0
96522,-8.0
96523,-3.0
96524,-6.0
96525,-5.0
96526,20.0
96527,-6.0
96528,46.0
96529,2.0
96530,42.0
96531,-7.0
96532,-6.0
96533,-4.0
96534,-4.0
96535,-8.0
96536,-6.0
96537,-6.0
96538,-4.0
96539,-8.0
96540,-3.0
96541,-6.0
96542,5.0
96543,-3.0
96544,-4.0
96545,67.0
96546,9.0
96547,4.0
96548,-5.0
96549,6.0
96550,-2.0
96551,-8.0
96552,-2.0
96553,-1.0
96554,3.0
96555,-4.0
96556,-4.0
96557,-10.0
96558,-5.0
96559,-9.0
96560,-9.0
96561,-9.0
96562,-8.0
96563,-6.0
96564,-6.0
96565,-5.0
96566,-5.0
96567,-5.0
96568,-4.0
96569,-5.0
96570,-3.0
96571,-2.0
96572,-12.0
96573,-11.0
96574,-5.0
96575,2.0
96576,-7.0
96577,96.0
96578,-3.0
96579,6.0
96580,0.0
96581,-9.0
96582,-4.0
96583,-2.0
96584,28.0
96585,-9.0
96586,-7.0
96587,-4.0
96588,-8.0
96589,-7.0
96590,-4.0
96591,-1.0
96592,-5.0
96593,11.0
96594,-3.0
96595,-7.0
96596,-7.0
96597,-7.0
96598,-1.0
96599,-3.0
96600,-11.0
96601,-6.0
96602,-10.0
96603,-9.0
96604,3.0
96605,-6.0
96606,-6.0
96607,-4.0
96608,-2.0
96609,-2.0
96610,-2.0
96611,-2.0
96612,-6.0
96613,-1.0
96614,2.0
96615,-3.0
96616,-3.0
96617,-7.0
96618,-6.0
96619,9.0
96620,-5.0
96621,-4.0
96622,-7.0
96623,-12.0
96624,3.0
96625,-1.0
96626,14.0
96627,20.0
96628,-2.0
96629,2.0
96630,-11.0
96631,-5.0
96632,-6.0
96633,-4.0
96634,1.0
96635,9.0
96636,-8.0
96637,2.0
96638,-6.0
96639,-6.0
96640,-5.0
96641,-7.0
96642,19.0
96643,-1.0
96644,-6.0
96645,10.0
96646,-4.0
96647,-3.0
96648,15.0
96649,-5.0
96650,0.0
96651,7.0
96652,-5.0
96653,5.0
96654,11.0
96655,-7.0
96656,11.0
96657,-7.0
96658,-5.0
96659,-5.0
96660,-6.0
96661,4.0
96662,-4.0
96663,-3.0
96664,-7.0
96665,-5.0
96666,0.0
96667,-2.0
96668,14.0
96669,10.0
96670,-5.0
96671,0.0
96672,-4.0
96673,-13.0
96674,7.0
96675,-5.0
96676,-5.0
96677,-3.0
96678,-3.0
96679,-5.0
96680,35.0
96681,-9.0
96682,-3.0
96683,-6.0
96684,0.0
96685,3.0
96686,-9.0
96687,-2.0
96688,-7.0
96689,3.0
96690,0.0
96691,-4.0
96692,-9.0
96693,-3.0
96694,162.0
96695,3.0
96696,-1.0
96697,-5.0
96698,-4.0
96699,-13.0
96700,-4.0
96701,-9.0
96702,-8.0
96703,-3.0
96704,-8.0
96705,-6.0
96706,-9.0
96707,6.0
96708,-8.0
96709,-8.0
96710,-7.0
96711,-8.0
96712,-6.0
96713,-1.0
96714,8.0
96715,-1.0
96716,-6.0
96717,-3.0
96718,-1.0
96719,-4.0
96720,7.0
96721,-2.0
96722,-2.0
96723,28.0
96724,-2.0
96725,-1.0
96726,-1.0
96727,2.0
96728,-5.0
96729,-3.0
96730,8.0
96731,-6.0
96732,-8.0
96733,7.0
96734,-9.0
96735,1.0
96736,7.0
96737,43.0
96738,-2.0
96739,29.0
96740,-5.0
96741,-4.0
96742,-2.0
96743,-1.0
96744,-1.0
96745,9.0
96746,0.0
96747,2.0
96748,3.0
96749,53.0
96750,-5.0
96751,-4.0
96752,7.0
96753,2.0
96754,-4.0
96755,18.0
96756,8.0
96757,0.0
96758,62.0
96759,-2.0
96760,-5.0
96761,-2.0
96762,13.0
96763,-11.0
96764,0.0
96765,0.0
96766,0.0
96767,15.0
96768,6.0
96769,19.0
96770,-5.0
96771,-6.0
96772,-2.0
96773,-5.0
96774,-1.0
96775,-7.0
96776,-7.0
96777,24.0
96778,50.0
96779,-5.0
96780,-1.0
96781,-4.0
96782,12.0
96783,-8.0
96784,-8.0
96785,-1.0
96786,-1.0
96787,0.0
96788,32.0
96789,32.0
96790,12.0
96791,18.0
96792,-5.0
96793,4.0
96794,8.0
96795,4.0
96796,39.0
96797,-10.0
96798,1.0
96799,-3.0
96800,24.0
96801,-5.0
96802,-2.0
96803,-6.0
96804,5.0
96805,18.0
96806,-11.0
96807,19.0
96808,-5.0
96809,11.0
96810,0.0
96811,42.0
96812,0.0
96813,-1.0
96814,-5.0
96815,-2.0
96816,19.0
96817,-1.0
96818,-3.0
96819,1.0
96820,-5.0
96821,-4.0
96822,33.0
96823,6.0
96824,-5.0
96825,7.0
96826,1.0
96827,37.0
96828,-2.0
96829,-5.0
96830,1.0
96831,12.0
96832,-2.0
96833,-2.0
96834,-1.0
96835,29.0
96836,6.0
96837,-8.0
96838,7.0
96839,-7.0
96840,-8.0
96841,-8.0
96842,-7.0
96843,-5.0
96844,-5.0
96845,-4.0
96846,-4.0
96847,-3.0
96848,-7.0
96849,74.0
96850,-1.0
96851,39.0
96852,-6.0
96853,15.0
96854,0.0
96855,0.0
96856,4.0
96857,5.0
96858,-5.0
96859,13.0
96860,30.0
96861,15.0
96862,0.0
96863,36.0
96864,11.0
96865,-2.0
96866,14.0
96867,24.0
96868,7.0
96869,15.0
96870,-6.0
96871,16.0
96872,-1.0
96873,81.0
96874,-4.0
96875,-3.0
96876,-7.0
96877,-6.0
96878,-1.0
96879,55.0
96880,0.0
96881,4.0
96882,0.0
96883,2.0
96884,0.0
96885,16.0
96886,21.0
96887,-3.0
96888,3.0
96889,-3.0
96890,1.0
96891,34.0
96892,5.0
96893,11.0
96894,-2.0
96895,9.0
96896,239.0
96897,15.0
96898,8.0
96899,2.0
96900,5.0
96901,113.0
96902,21.0
96903,-1.0
96904,-1.0
96905,-6.0
96906,-5.0
96907,-5.0
96908,-4.0
96909,-3.0
96910,-3.0
96911,28.0
96912,-2.0
96913,13.0
96914,2.0
96915,-5.0
96916,9.0
96917,0.0
96918,11.0
96919,53.0
96920,-2.0
96921,-6.0
96922,49.0
96923,15.0
96924,-4.0
96925,-7.0
96926,7.0
96927,6.0
96928,0.0
96929,1.0
96930,0.0
96931,38.0
96932,0.0
96933,-9.0
96934,10.0
96935,-8.0
96936,39.0
96937,23.0
96938,-7.0
96939,-7.0
96940,-7.0
96941,-1.0
96942,-6.0
96943,57.0
96944,-5.0
96945,-5.0
96946,-3.0
96947,-2.0
96948,-1.0
96949,0.0
96950,-5.0
96951,8.0
96952,31.0
96953,-10.0
96954,-10.0
96955,-4.0
96956,-6.0
96957,58.0
96958,-2.0
96959,21.0
96960,14.0
96961,1.0
96962,54.0
96963,-5.0
96964,0.0
96965,46.0
96966,-8.0
96967,-6.0
96968,99.0
96969,-5.0
96970,-4.0
96971,-4.0
96972,-4.0
96973,-2.0
96974,9.0
96975,60.0
96976,1.0
96977,1.0
96978,-9.0
96979,-1.0
96980,3.0
96981,-12.0
96982,39.0
96983,10.0
96984,11.0
96985,12.0
96986,-6.0
96987,32.0
96988,7.0
96989,111.0
96990,-2.0
96991,14.0
96992,-2.0
96993,49.0
96994,68.0
96995,-2.0
96996,-8.0
96997,-7.0
96998,-6.0
96999,-11.0
97000,-5.0
97001,-4.0
97002,26.0
97003,2.0
97004,-7.0
97005,30.0
97006,-5.0
97007,-15.0
97008,35.0
97009,-2.0
97010,23.0
97011,-7.0
97012,20.0
97013,115.0
97014,25.0
97015,-3.0
97016,0.0
97017,11.0
97018,-6.0
97019,132.0
97020,13.0
97021,13.0
97022,28.0
97023,44.0
97024,14.0
97025,-10.0
97026,135.0
97027,12.0
97028,11.0
97029,23.0
97030,49.0
97031,-1.0
97032,44.0
97033,-9.0
97034,-9.0
97035,-3.0
97036,28.0
97037,145.0
97038,-5.0
97039,-5.0
97040,100.0
97041,-3.0
97042,-3.0
97043,12.0
97044,23.0
97045,3.0
97046,44.0
97047,1.0
97048,3.0
97049,-6.0
97050,-7.0
97051,9.0
97052,-6.0
97053,39.0
97054,4.0
97055,12.0
97056,15.0
97057,81.0
97058,17.0
97059,-4.0
97060,39.0
97061,-9.0
97062,-4.0
97063,60.0
97064,146.0
97065,-3.0
97066,-2.0
97067,-4.0
97068,2.0
97069,7.0
97070,0.0
97071,2.0
97072,4.0
97073,4.0
97074,8.0
97075,-3.0
97076,-2.0
97077,-1.0
97078,50.0
97079,14.0
97080,-2.0
97081,74.0
97082,-5.0
97083,50.0
97084,12.0
97085,-2.0
97086,30.0
97087,12.0
97088,6.0
97089,6.0
97090,3.0
97091,100.0
97092,13.0
97093,56.0
97094,17.0
97095,-6.0
97096,13.0
97097,-5.0
97098,2.0
97099,132.0
97100,13.0
97101,0.0
97102,106.0
97103,39.0
97104,10.0
97105,80.0
97106,-3.0
97107,8.0
97108,23.0
97109,24.0
97110,10.0
97111,-3.0
97112,31.0
97113,122.0
97114,102.0
97115,22.0
97116,37.0
97117,24.0
97118,115.0
97119,4.0
97120,-6.0
97121,-9.0
97122,91.0
97123,-7.0
97124,-6.0
97125,-1.0
97126,19.0
97127,57.0
97128,152.0
97129,40.0
97130,4.0
97131,34.0
97132,53.0
97133,106.0
97134,152.0
97135,92.0
97136,78.0
97137,64.0
97138,87.0
97139,117.0
97140,44.0
97141,43.0
97142,53.0
97143,54.0
97144,150.0
97145,116.0
97146,136.0
97147,54.0
97148,60.0
97149,113.0
97150,-2.0
97151,210.0
97152,7.0
97153,163.0
97154,210.0
97155,93.0
97156,105.0
97157,165.0
97158,49.0
97159,130.0
97160,156.0
97161,237.0
97162,-7.0
97163,0.0
97164,-10.0
97165,-1.0
97166,-2.0
97167,-11.0
97168,-9.0
97169,-8.0
97170,-8.0
97171,-8.0
97172,-8.0
97173,-8.0
97174,-7.0
97175,-7.0
97176,-7.0
97177,-5.0
97178,-5.0
97179,-5.0
97180,-8.0
97181,-3.0
97182,-2.0
97183,-3.0
97184,-2.0
97185,-2.0
97186,-2.0
97187,-2.0
97188,-2.0
97189,-1.0
97190,-2.0
97191,0.0
97192,-5.0
97193,-5.0
97194,0.0
97195,-14.0
97196,-7.0
97197,2.0
97198,-6.0
97199,0.0
97200,-5.0
97201,-1.0
97202,-5.0
97203,-1.0
97204,-1.0
97205,-3.0
97206,-8.0
97207,-13.0
97208,-7.0
97209,-6.0
97210,-6.0
97211,-1.0
97212,-5.0
97213,-5.0
97214,-4.0
97215,-4.0
97216,-3.0
97217,-3.0
97218,-2.0
97219,-3.0
97220,-4.0
97221,-5.0
97222,-8.0
97223,-8.0
97224,-6.0
97225,-3.0
97226,-3.0
97227,2.0
97228,-5.0
97229,-4.0
97230,1.0
97231,-3.0
97232,-10.0
97233,6.0
97234,-3.0
97235,19.0
97236,-10.0
97237,-9.0
97238,-8.0
97239,-8.0
97240,-3.0
97241,22.0
97242,-7.0
97243,-6.0
97244,-6.0
97245,-5.0
97246,-5.0
97247,-4.0
97248,-5.0
97249,-9.0
97250,-4.0
97251,27.0
97252,-3.0
97253,-2.0
97254,-10.0
97255,1.0
97256,21.0
97257,-2.0
97258,0.0
97259,-3.0
97260,35.0
97261,-5.0
97262,11.0
97263,-4.0
97264,-3.0
97265,-1.0
97266,-6.0
97267,-8.0
97268,32.0
97269,19.0
97270,67.0
97271,-1.0
97272,-6.0
97273,-5.0
97274,-1.0
97275,-1.0
97276,-5.0
97277,0.0
97278,-2.0
97279,-2.0
97280,-3.0
97281,-2.0
97282,0.0
97283,-10.0
97284,9.0
97285,0.0
97286,26.0
97287,1.0
97288,-3.0
97289,-7.0
97290,-4.0
97291,-5.0
97292,11.0
97293,-7.0
97294,-10.0
97295,27.0
97296,-2.0
97297,0.0
97298,-5.0
97299,1.0
97300,6.0
97301,-4.0
97302,-3.0
97303,6.0
97304,-3.0
97305,-5.0
97306,-7.0
97307,-8.0
97308,-2.0
97309,-5.0
97310,-8.0
97311,5.0
97312,-5.0
97313,-9.0
97314,-9.0
97315,0.0
97316,-3.0
97317,-2.0
97318,-2.0
97319,-1.0
97320,-6.0
97321,21.0
97322,-8.0
97323,-2.0
97324,-7.0
97325,-10.0
97326,-7.0
97327,-9.0
97328,-4.0
97329,6.0
97330,-9.0
97331,-6.0
97332,-1.0
97333,7.0
97334,15.0
97335,-4.0
97336,15.0
97337,-9.0
97338,-3.0
97339,4.0
97340,-1.0
97341,-3.0
97342,-7.0
97343,-7.0
97344,3.0
97345,-1.0
97346,-6.0
97347,-5.0
97348,-1.0
97349,-4.0
97350,26.0
97351,-4.0
97352,-9.0
97353,-4.0
97354,-3.0
97355,26.0
97356,-9.0
97357,-5.0
97358,10.0
97359,-3.0
97360,-1.0
97361,5.0
97362,11.0
97363,-3.0
97364,0.0
97365,-5.0
97366,2.0
97367,23.0
97368,-4.0
97369,23.0
97370,-2.0
97371,-6.0
97372,4.0
97373,10.0
97374,16.0
97375,5.0
97376,-3.0
97377,-2.0
97378,-6.0
97379,5.0
97380,15.0
97381,-8.0
97382,-6.0
97383,-6.0
97384,-6.0
97385,-1.0
97386,20.0
97387,-5.0
97388,0.0
97389,-5.0
97390,-3.0
97391,-2.0
97392,-7.0
97393,-5.0
97394,-7.0
97395,61.0
97396,53.0
97397,183.0
97398,3.0
97399,0.0
97400,-5.0
97401,0.0
97402,-4.0
97403,-1.0
97404,-10.0
97405,-7.0
97406,4.0
97407,-8.0
97408,18.0
97409,21.0
97410,-3.0
97411,7.0
97412,3.0
97413,24.0
97414,-6.0
97415,11.0
97416,-5.0
97417,-2.0
97418,7.0
97419,28.0
97420,3.0
97421,9.0
97422,-4.0
97423,7.0
97424,-4.0
97425,-2.0
97426,39.0
97427,-6.0
97428,6.0
97429,65.0
97430,-9.0
97431,-3.0
97432,2.0
97433,-2.0
97434,3.0
97435,19.0
97436,-4.0
97437,-4.0
97438,-7.0
97439,-1.0
97440,24.0
97441,-6.0
97442,13.0
97443,-5.0
97444,-4.0
97445,-4.0
97446,-3.0
97447,-3.0
97448,-6.0
97449,-2.0
97450,-1.0
97451,62.0
97452,-6.0
97453,62.0
97454,4.0
97455,-11.0
97456,2.0
97457,-5.0
97458,56.0
97459,4.0
97460,17.0
97461,-7.0
97462,-5.0
97463,-2.0
97464,18.0
97465,36.0
97466,12.0
97467,74.0
97468,-7.0
97469,-6.0
97470,-7.0
97471,-5.0
97472,-5.0
97473,-3.0
97474,-2.0
97475,-2.0
97476,-7.0
97477,-4.0
97478,59.0
97479,-1.0
97480,-6.0
97481,-4.0
97482,13.0
97483,32.0
97484,-6.0
97485,-4.0
97486,-4.0
97487,-7.0
97488,33.0
97489,-4.0
97490,-7.0
97491,0.0
97492,-1.0
97493,-7.0
97494,18.0
97495,19.0
97496,-6.0
97497,10.0
97498,-4.0
97499,-2.0
97500,5.0
97501,-8.0
97502,9.0
97503,49.0
97504,4.0
97505,79.0
97506,25.0
97507,82.0
97508,-6.0
97509,10.0
97510,-5.0
97511,27.0
97512,33.0
97513,-1.0
97514,-3.0
97515,34.0
97516,91.0
97517,3.0
97518,-5.0
97519,4.0
97520,64.0
97521,-1.0
97522,39.0
97523,-3.0
97524,-13.0
97525,32.0
97526,43.0
97527,-10.0
97528,-9.0
97529,-9.0
97530,-7.0
97531,-6.0
97532,-6.0
97533,-1.0
97534,-1.0
97535,-5.0
97536,-4.0
97537,27.0
97538,-1.0
97539,0.0
97540,50.0
97541,-1.0
97542,7.0
97543,33.0
97544,22.0
97545,39.0
97546,0.0
97547,1.0
97548,26.0
97549,-3.0
97550,13.0
97551,31.0
97552,10.0
97553,10.0
97554,-6.0
97555,23.0
97556,15.0
97557,27.0
97558,-7.0
97559,-7.0
97560,-1.0
97561,61.0
97562,72.0
97563,47.0
97564,-4.0
97565,51.0
97566,-3.0
97567,-8.0
97568,9.0
97569,-10.0
97570,6.0
97571,0.0
97572,171.0
97573,-7.0
97574,34.0
97575,-5.0
97576,-5.0
97577,-4.0
97578,-3.0
97579,-4.0
97580,36.0
97581,-3.0
97582,-6.0
97583,65.0
97584,-5.0
97585,7.0
97586,0.0
97587,5.0
97588,11.0
97589,-4.0
97590,-8.0
97591,-3.0
97592,-1.0
97593,15.0
97594,25.0
97595,18.0
97596,3.0
97597,-1.0
97598,9.0
97599,36.0
97600,-3.0
97601,-3.0
97602,22.0
97603,-7.0
97604,78.0
97605,23.0
97606,99.0
97607,205.0
97608,46.0
97609,-2.0
97610,-1.0
97611,59.0
97612,63.0
97613,13.0
97614,42.0
97615,47.0
97616,28.0
97617,-5.0
97618,7.0
97619,21.0
97620,63.0
97621,0.0
97622,-6.0
97623,0.0
97624,111.0
97625,12.0
97626,-3.0
97627,29.0
97628,17.0
97629,-2.0
97630,23.0
97631,80.0
97632,20.0
97633,-3.0
97634,4.0
97635,13.0
97636,14.0
97637,20.0
97638,16.0
97639,4.0
97640,43.0
97641,20.0
97642,14.0
97643,18.0
97644,20.0
97645,29.0
97646,25.0
97647,13.0
97648,35.0
97649,24.0
97650,69.0
97651,102.0
97652,25.0
97653,9.0
97654,-3.0
97655,14.0
97656,24.0
97657,28.0
97658,22.0
97659,-1.0
97660,-1.0
97661,52.0
97662,-1.0
97663,-1.0
97664,11.0
97665,-4.0
97666,-4.0
97667,13.0
97668,2.0
97669,-5.0
97670,-4.0
97671,6.0
97672,64.0
97673,11.0
97674,11.0
97675,2.0
97676,-1.0
97677,18.0
97678,-2.0
97679,5.0
97680,0.0
97681,33.0
97682,11.0
97683,-2.0
97684,0.0
97685,10.0
97686,-3.0
97687,8.0
97688,4.0
97689,4.0
97690,56.0
97691,12.0
97692,12.0
97693,8.0
97694,13.0
97695,0.0
97696,22.0
97697,17.0
97698,-1.0
97699,35.0
97700,66.0
97701,-3.0
97702,7.0
97703,23.0
97704,0.0
97705,14.0
97706,54.0
97707,-1.0
97708,10.0
97709,0.0
97710,0.0
97711,2.0
97712,-4.0
97713,62.0
97714,17.0
97715,-2.0
97716,-2.0
97717,9.0
97718,55.0
97719,-5.0
97720,0.0
97721,-3.0
97722,0.0
97723,-5.0
97724,46.0
97725,34.0
97726,-5.0
97727,22.0
97728,7.0
97729,69.0
97730,-5.0
97731,-5.0
97732,80.0
97733,0.0
97734,-4.0
97735,-1.0
97736,23.0
97737,63.0
97738,53.0
97739,18.0
97740,19.0
97741,50.0
97742,76.0
97743,78.0
97744,10.0
97745,37.0
97746,48.0
97747,14.0
97748,14.0
97749,59.0
97750,-5.0
97751,15.0
97752,21.0
97753,81.0
97754,-12.0
97755,51.0
97756,40.0
97757,11.0
97758,50.0
97759,31.0
97760,17.0
97761,-1.0
97762,108.0
97763,0.0
97764,7.0
97765,7.0
97766,-7.0
97767,99.0
97768,8.0
97769,-1.0
97770,119.0
97771,25.0
97772,10.0
97773,-4.0
97774,43.0
97775,34.0
97776,60.0
97777,26.0
97778,40.0
97779,-6.0
97780,45.0
97781,28.0
97782,-8.0
97783,-7.0
97784,23.0
97785,144.0
97786,-5.0
97787,-5.0
97788,30.0
97789,59.0
97790,0.0
97791,25.0
97792,51.0
97793,-8.0
97794,-7.0
97795,101.0
97796,90.0
97797,5.0
97798,15.0
97799,42.0
97800,12.0
97801,5.0
97802,105.0
97803,7.0
97804,16.0
97805,110.0
97806,-3.0
97807,42.0
97808,52.0
97809,3.0
97810,-2.0
97811,-4.0
97812,0.0
97813,-3.0
97814,-3.0
97815,0.0
97816,80.0
97817,-5.0
97818,121.0
97819,62.0
97820,30.0
97821,6.0
97822,-3.0
97823,39.0
97824,0.0
97825,40.0
97826,-3.0
97827,12.0
97828,43.0
97829,134.0
97830,11.0
97831,62.0
97832,81.0
97833,50.0
97834,70.0
97835,96.0
97836,-2.0
97837,24.0
97838,-4.0
97839,137.0
97840,-2.0
97841,-2.0
97842,-1.0
97843,45.0
97844,89.0
97845,2.0
97846,8.0
97847,179.0
97848,54.0
97849,-1.0
97850,192.0
97851,11.0
97852,82.0
97853,137.0
97854,40.0
97855,18.0
97856,200.0
97857,-7.0
97858,70.0
97859,4.0
97860,20.0
97861,42.0
97862,87.0
97863,-3.0
97864,-3.0
97865,53.0
97866,29.0
97867,4.0
97868,165.0
97869,1.0
97870,2.0
97871,152.0
97872,32.0
97873,88.0
97874,79.0
97875,2.0
97876,135.0
97877,34.0
97878,151.0
97879,93.0
97880,73.0
97881,73.0
97882,133.0
97883,176.0
97884,26.0
97885,201.0
97886,29.0
97887,67.0
97888,23.0
97889,-7.0
97890,18.0
97891,-7.0
97892,53.0
97893,89.0
97894,176.0
97895,143.0
97896,-4.0
97897,77.0
97898,74.0
97899,3.0
97900,174.0
97901,30.0
97902,23.0
97903,81.0
97904,66.0
97905,92.0
